Title,Company,Job description,Requirements,Categories,Link
משפץ/ מחדש תיבות הילוכים,"דלק מוטורס בע""מ","תיאור משרה דלק מוטורס מחפשת אותך!. מרכז השירות המרכזי של MAZDA,FORD בניר צבי מחפש להגדיל את המשפחה!. דרוש/ה משפצ/ת / מחדש/ת תיבות הילוכים. אצלנו תיהנו ממשרה לטווח ארוך!, שכר גבוה, חדר כושר, חדר אוכל, אירועי חברה ועוד... ואף תהינו מהנחה משמעותית בטיפול/תיקון הרכב במרכז השירות כעובדי חברה (ממותגי הקבוצה). העבודה באולם ממוזג ובתנאים מהטובים בענף.","דרישות התפקיד רקע/ידע טכני עדיפות למכונאי רכב - יתרון. יכולת עבודה בצוות. ראש גדול, אחריות אישית. הכשרה רלוונטית תינתן ע""י החברה למתאימים. ימי א', ג' - 08:00-17:00 ימי ב', ד', ה' - 08:00-16:00 ***ללא ימי שישי***",רכב / תחבורה & מכונאי/ת רכב & רכב כללי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3747164-%D7%93%D7%9C%D7%A7%D7%9E%D7%95%D7%98%D7%95%D7%A8%D7%A1/
מבקר/ת בית דינאמי.ת+וורבלי.ת עבודת שטח עם ערך מוסף,- חסוי -,תיאור משרה לחברת סיעוד מובילה בתחומה דרוש.ה בקר.ית לסניפים השונים הכשרה על חשבון החברה קרן פנסיה וקרן השתלמות רכב חברה או אחזקת רכב העבודה במשרה מלאה - א'-ה'- 08:00-16:30,דרישות התפקיד * דובר.ת רוסית- יתרון משמעותי * ביקור בית בבית הקשיש * ליווי בני המשפחה והמטפל/ת * ליווי המטופל * עזרה במיצוי זכויות * העבודה משלבת שטח ומשרד- החלק הראשון של היום מתבצע בשטח ולאחר מכן מגיעים למשרד לצורך הכנסת הנתונים * זיקה לאוכלוסיית הגיל השלישי * רישיון נהיגה בתוקף- חובה * ניסיון עבודה עם בני הגיל השלישי- יתרון * יכולת עבודה בסביבת עבודה ממוחשבת * יחסי אנוש גבוהים,רפואה / בריאות & סיעוד & אח/ות & משקם/ת / מטפל/ת,https://www.drushim.co.il/job/31325170/f7a7e7b7/
דרוש/ה מנהל/ת תיקי לקוחות בראש העין,"מגן מומחים בע""מ","תיאור משרה לחברה למימוש זכויות נציג/ת תפעול בראש העין (ללא מכירות) תיאור: ליווי הלקוח בכל תהליך הטיפול בתביעה כולל: -תשאול והכוונה מקצועית -מילוי ואיתור טפסים ומסמכים -בניית תיק תביעה והגשה לחברות הביטוח -בירור וקידום הטיפול באופן מיטבי ומתן עדכון ללקוח עד לקבלת ההחלטה. *אין צורך בניסיון קודם, הכשרה מלאה למתאימות שעות עבודה: ימים א'-ה': 08:30-16:00 (קיימת אפשרות למשרת אם) *העבודה בראש העין (יש הסעות מאלעד)","דרישות התפקיד תודעת שירות גבוהה אחריות אישית רצון ללמידה ולהתפתחות מקצועית אפשרות למשרת אם טיפול בריבוי משימות תשומת לב לפרטים יכולת הבעה בכתב ובע""פ",מכירות & איש/ת מכירות & מנהל/ת תיקי לקוחות & נציג/ת מכירות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2030077-%D7%AA%D7%A7%D7%95%D7%95%D7%94/
טכנאי מעליות - בעל/ת תעודת חשמל,כפיר מעליות,"תיאור משרה אנו מחפשים טכנאי/ת מעליות / חשמלאי אחראי/ת ויסודי/ת להצטרף לצוות שלנו התפקיד כולל : טיפול ותיקון בלוחות פיקוד תיקונים מכאניים קלים במכלול המעלית. נדרש ידע בחשמל ואלקטרוניקה יתרון לניסיון קודם כחשמלאי.  אנו מציעים לך: הכשרה מלאה ע""ח החברה (בין 3 ל 6 חודשים) עובד/ת חברה מהיום הראשון קרן השתלמות ביטוח פנסיוני סיבוס, ימי גיבוש ונופש חברה שי בחגים","דרישות התפקיד חשמלאי/ת בעל/ת תעודה - חובה! רישיון רכב - חובה. בעל/ת רקע טכני, יכול להתאים גם למועמדים/ות ללא ניסיון בענף המעליות ניסיון קודם בתחום המעליות - יתרון ידע בסיסי בחשמל - חובה",בעלי מקצוע & טכנאי/ת מעליות & חשמלאי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-678626-%D7%9B%D7%A4%D7%99%D7%A8-%D7%9E%D7%A2%D7%9C%D7%99%D7%95%D7%AA/
נציגי/ות שירות ומכירה למוקד עסקים- היברידי + מענק,"חיפה |
ללא נסיון |
משרה מלאה ועוד
|
לפני 1 שעות","תיאור משרה הצטרפו לנבחרת המנצחת של מוקד העסקים שלנו בחיפה ותסללו לעצמכם את העתיד בתחום. אצלנו אתם עובדי חברה כבר מהיום הראשון ונהנים משכר חודשי ותמריצים ומענק התמדה של 6,000 ש""ח גיבושים בארץ ובחו""ל , כרטיס הסעדה (סיבוס), משמרות נוחות, ללא ימי שישי ואפשרות לעבודה חלקית מהבית! הכשרה מקצועית על חשבון החברה ובשכר מלא! התפקיד כולל טיפול בלקוחות עסקיים קטנים בשיחות נכנסות להזמנת קווים, שירותים מתקדמים, בירורי חשבון, תשלומים, מבצעים, שימור לקוחות ,מכירה והוספת שירותים עסקיים המתאימים לעסקים.","דרישות התפקיד - יכולת עבודה בסביבה ממוחשבת. - מודעות גבוהה לשירות ולמכירה. - כושר ביטוי טוב בע""פ. - יתרון לדוברי שפות.",שירות לקוחות & מוקדן/ית & שירות לקוחות & נציג/ת מכירות & מכירות & נציג/ת טלמרקטינג & איש/ת מכירות & נציג/ת מכירות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-11180-%D7%91%D7%96%D7%A7/
דרוש/ה איש מקצוע מתחום השיקום להשלמת השכלה,"א.ח אשנב בע""מ","תיאור משרה התפקיד כולל: תהליך ליווי שיקומי פרטני לצעירים עם מגבלה פסיכיאטרית במהלך השלמת לימודים תיכוניים והשלמת השכלת יסוד ??הכוונה של הצעירים לתוכניות לימוד שיאפשרו להן להתחיל את תהליך פיתוח הקרירה שלהם ??הקניית אסטרטגיות למידה, ואסטרטגיות ניהול עצמי ??מתן תמיכה רגשית במהלך תקופת הלמידה ??ניהול הממשקים עם שותפים מקצועיים מגוונים ??עבודה גמישה והיברידית ??שיווק והסברה",דרישות התפקיד •תואר ראשון לפחות טיפולי /חינוך מיוחד •הכשרה וניסיון בתחום הקוגניטיבי / לקויות למידה / אסטרטגיות למידה עם אוכלוסיות מיוחדות- יתרון • ניסיון בעולמות בריאות הנפש/ חינוך מיוחד לבוגרים או תלמידי תיכון ערבית ועברית - רמת שפת אם/ שוטפת הדרכה מקצועית מובטחת!,הדרכה / הוראה & עובד/ת סוציאלי/ת & מורה & רכז/ת הדרכה/הוראה & יועץ/ת / פסיכולוג/ית & רפואה / בריאות & עובד/ת סוציאלי/ת & מרפא/ה בעיסוק & מטפל/ת באומנות & יועץ/ת / פסיכולוג/ית,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2052345-%D7%90%D7%97-%D7%90%D7%A9%D7%A0%D7%91/
"נציג/ת מכירות לאייבורי- גם לחייל/ת משוחרר/ת,שכר אש",אייבורי מחשבים,"תיאור משרה השתחררת מהצבא ורוצה להרוויח שכר גבוה? אייבורי מחשבים סלולר וחשמל מגייסת אנשי/נשות מכירות פרונטליים לסניף תל אביב.  במסגרת התפקיד: - שירות ומכירה פרונטליים ללקוחותינו שנכנסים לסניף. - עבודה מול מחשב וקופה.  מה אנחנו מציעים? שכר שעתי גבוה + בונוסים גבוהים על עמידה ביעדים. חניה מסודרת לעובדים. עבודה מיידית, מתאימה גם לחיילים/ות משוחררים/ות. אין צורך בניסיון קודם, הכשרה מלאה תינתן למתאימים. הזדמנות להיכנס לחברה גדולה ויציבה, אופציות לקידומים.","דרישות התפקיד נכונות לעבודה במשרה מלאה, כולל ימי שישי. עבודה בצוות, שירותיות, אחריות, הגדלת ראש. יחסי אנוש מצוינים. רקע בחומרה וטכנולוגיה – יתרון",כללי & מוכר/ת & חייל/ת משוחרר/ת & משרות כלליות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-25497-%D7%90%D7%99%D7%99%D7%91%D7%95%D7%A8%D7%99-%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D/
בודק/ת ביטחוני למשרד החקלאות במושב דור!,T&M חיפה,"תיאור משרה ליחידת הביטחון של משרד החקלאות במושב דור, דרוש/ה בודק/ת בטחוני/ת התפקיד הינו תפקיד מבצעי במתקן מאובטח. העבודה במשמרות ערב ולילה! ימים א'-ו'- בין 4 ל5 משמרות בשבוע כולל סופ""שים! שעות: 16:00-23:00 23:00-05:00 שישי- 11:00-21:00 תנאים: מענקי הצטיינות שנתיים, ימי גיבוש יחידתיים וארציים, ביגוד והטבות נוספות. תנאים סוציאליים מלאים: קרן השתלמות ופנסיה מהיום הראשון! שעלאן - 052-2617323",דרישות התפקיד - נכונות לעבודה במשמרות - רישיון נהיגה. - עבר ללא דופי - הכשרה על חשבוננו - בודק/ת בטחוני/ת 4 ימים. - נכונות להתחייבות לשנה,שמירה / אבטחה & בודק/ת בטחוני/ת & שומר/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2730284-tm-%D7%97%D7%99%D7%A4%D7%94/
"עובד/ת אבטחה ב44 ש""ח שעתי באורנית!!","בן בטחון בע""מ","תיאור משרה שכר גבוה במיוחד! לאבטחת יישוב אורנית! במשמרות 24/7 תנאים מעולים!!!! ** משרה במשמרות 24/7 ** עבודה מאתגרת בסביבה צעירה ** תנאים סוציאליים מלאים, *קרן השתלמות* יחס אישי העבודה עם נשק ומותנת במעבר הכשרה על חשבון החברה. שלח/י כבר עכשיו קו""ח או פנה/י לרכזת",דרישות התפקיד עבר ללא דופי בריאות תקינה נכונות למשרה מלאה הגעה עצמית - ניידות חובה המשרה מיועדת לנשים וגברים כאחד.,כללי & מאבטח/ת & משרות כלליות & סטודנט/ית & חייל/ת משוחרר/ת & שמירה / אבטחה & סייר/ת & מאבטח/ת & שומר/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-554138-%D7%91%D7%9F-%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F/
דרוש/ה Product Manager (Mid level) - לחברת Medical,Medulla,"תיאור משרה לחברה המפתחת סימולטורים חינוכיים-רפואיים בתחומים שונים, המסייעים לרופאים להגיע מוכנים יותר לניתוחים, דרוש/ה Product manager (מיד לבל) הצטרפו לחברה שמביאה עמה המון ערך אנושי! החברה ממוקמת באיירפורט סיטי. בזמן תהליך ההכשרה הגעה יומיומית למשרדים, ולאחר מכן היברידיות של יומיים מהבית.","דרישות התפקיד תואר ראשון במדעי החיים/ביולוגיה/הנדסת ביו-רפואה וכדומה שנתיים ניסיון כ-product/project manager בחברה גלוגבלית אנגלית ברמה גבוהה -התפקיד כולל התנהלות מול לקוחות מחו""ל התפקיד כולל כ-4-6 נסיעות שנתיות לחו""ל",הייטק-כללי & מנהל/ת מוצר,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-746570-medulla/
חיילים/ות משוחררים/ות? בואו לחסוך לטיול הגדול!,T&M אבטחה-סער ביטחון,תיאור משרה השתחררתם ובא לכם לחסוך ים כסף לטיול הגדול או ללימודים? הצטרפו אלינו עוד היום לצוות הביטחון של מעברי הגבול של משרד הביטחון. שכר גבוה של 47/50 לבודקים ביטחוניים ו-66/68 למאבטחים חמושים. אווירה צעירה ומגובשת. ארוחות מושקעות ומגוונות בכל שעות היממה. הסעות. ימי גיבוש וכיף. קיימת אופצייה למגורים למגיעים מרחוק.,דרישות התפקיד שירות צבאי מלא ותקין / שירות לאומי בכוחות הביטחון. 12 שנות לימוד או בגרות מלאה. מוכנות לתקופת התחייבות מוכנות לעבודה במשמרות. הקבלה מותנית במעבר סיווג ביטחוני וקורס הכשרה.,שמירה / אבטחה & מאבטח/ת & סלקטור/ית & שומר/ת,https://www.drushim.co.il/job/31322548/96344795/
מפעיל/ת מכונת לייזר הסרת שיער- תנאים מעולים!,JOB SPACE,תיאור משרה מחפשים עבודה בטוחה ויציבה? יש לנו הצעה בשבילכם! לקליניקת הסרת שיער מובילה דרוש/ה מפעיל/ת מכונת לייזר הסרת שיער.  שעות וימי העבודה: יום שני - שבת - 10:00-18:00. יש אפשרות גם למשרה חלקית.  מיקום המשרה: דייר אל אסד.  במסגרת העבודה: הכשרה של יומיים על חשבון החברה! מתן שירות ללקוחות הקליניקה.  שכר התחלתי: שכר מינימום + כל התנאים הסוציאלים המלאים.,דרישות התפקיד הכשרה של יומיים על חשבון החברה! אין צורך בניסיון קודם. ניסיון קודם בתחום - יתרון. עברית או ערבית - חובה.,כללי & משרות כלליות & חייל/ת משוחרר/ת & פנסיונר/ית,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3912084-jd%D7%94%D7%A9%D7%9E%D7%94/
נציגי/ות שירות למוקדים ממשלתיים - שכר הגבוה בתחום!,JOB SPACE,"תיאור משרה נפתחו תקנים חדשים במספר מקומות חדשים וזאת ההזדמנות שלכם להצטרף למשפחה!ֿ דרושים/ות אנשי שירות לקוחות למוקדים ממשלתיים בפריסה ארצית! מפעילים מוקדים במגוון תחומים: ממשלתי, בריאות, פיננסי, תקשורת ועוד. - שעות עבודה גמישות ( מתאים לאמהות, סטודנטים, אזרחים ותיקים ועוד) - שכר בסיס ותמריצים שווים! - קורסי הכשרה וסדנאות מקצועיים במגוון עולמות תוכן. - מסלולי הטבות מגוונים. - החברה נבחרת לאחת מ-100 חברות המובילות בישראל כבר 3 שנים ברציפות! - מקום לגדול ולהתפתח - אופציות קידום מהירות!",דרישות התפקיד - כושר ביטוי טוב בע״פ ובכתב. - יכולת תפעול מחשב. - תודעת שירות.,שירות לקוחות & שירות לקוחות & מוקדן/ית & BACK OFFICE - שירות לקוחות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3912084-jd%D7%94%D7%A9%D7%9E%D7%94/
מאבטחים/ות בואו לעבוד ביחידה מנצחת - משרד הבריאות,מודיעין אזרחי- ירושלים,"תיאור משרה יחידת האבטחה של משרד הבריאות מגייסת מאבטחים ובודקים ביטחוניים. עבודה במשמרות 24/7. מתאים לסטודנטים ארוחות בוקר וצהריים במתקן. סביבה צעירה ודינאמית. מענקי הצטיינות, וימי גיבוש מטורפים! שכר שעתי החל מ41-53 ש""ח! (בהתאם לרמת הכשרה) **מענק על סך 5,000 ש""ח למגיעים עם קורס מתקדם ב' בתוקף!** **מענק על סך 4,000 ש""ח למגיעים עם קורס בסיסי בתוקף!** *המשרה מיועדת לשני המינים.* לפרטים נוספים: דניאל- 053-4532863",דרישות התפקיד שירות צבאי רובאי 02 ומעלה עבר ללא דופי! נכונות לעבודה 24/7 - חובה,שמירה / אבטחה & מאבטח/ת & בודק/ת בטחוני/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-491381-%D7%9E%D7%95%D7%93%D7%99%D7%A2%D7%99%D7%9F-%D7%90%D7%96%D7%A8%D7%97%D7%99-%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D/
רפרנט/ית אדמיניסטרציה לחצי משרה בשפלה - חובה רוסית,"מש""א Manpower","תיאור משרה דרוש/ה רפרנט/ית אדמיניסטרציה ותפעול חצי משרה באזור השפלה  במסגרת התפקיד: מתן מענה טלפוני ופרונטלי למטופלים ולמטפלים. הכנת משכורות, קליטת עובדים, חוזים, סיומי העסקה. הפקת דוחות, ביצוע בקרות. הכנת סידורי עבודה.",דרישות התפקיד לא נדרש ניסיון קודם! הכשרה מלאה על חשבון החברה. שליטה בשפה הרוסית – חובה.,אדמיניסטרציה & פקיד/ה & BACK OFFICE - אדמיניסטרציה & רכז/ת אדמיניסטרטיבי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1379042-%D7%9E%D7%A9%D7%90-manpower/
"דרוש/ה מנהל/ת משרד לחברת נדל""ן בתל אביב",- חסוי -,"תיאור משרה לחברת נדל""ן פורצת דרך דרש/ה מנהל/ת משרד במסגרת התפקיד: אירוח, מתן מענה ללקוחות החברה, עדכון דוחות, תיוקים, סריקות, מענה טלפוני- עבודה אדמיניסטרטיבית שוטפת מיקום המשרד: תל אביב (גישה לרכבת ותחבורה ציבורית נוחה) שעות עבודה: א-ה 09:00 -18:00, ימי שישי 09:00-13:00 שכר מתגמל ותנאים נוחים למתאימים/ות  ניסיון בתפקיד אדמינסטרציה- חובה שליטה טובה בישומי המחשב סדר וארגון, אחריות, ראש גדול,יוזמה הופעה ייצוגית","דרישות התפקיד שנות נסיון 1 - 2 - הכשרה מלאה על חשבון החברה וללא התחייבות! סדר וארגון, יכולת בקרה עצמית.",אדמיניסטרציה & רכז/ת אדמיניסטרטיבי/ת & מנהל/ת משרד & מנהל/ת אדמיניסטרטיבי/ת & כללי & משרות כלליות & חייל/ת משוחרר/ת,https://www.drushim.co.il/job/31472534/6cb21f78/
בוגר.ת תואר? בנקאי.ת פרונטלי.ת לסניף ראשון לציון,בנק- דיסקונט,"תיאור משרה מרחב שפלה של בנק דיסקונט מתרחב ואנחנו מגייסים בנקאי.ת פרונטלי.ת לסניף ראשון לציון! קליטה ישירה כעובד/ת בנק החל מהיום הראשון! שכר מתגמל ותנאים מצויינים למתאימים/ות וועד יציב והסכמים קיבוציים אפשרויות קידום וניוד נרחבות הכשרה פיננסית מלאה בשכר עבודה מלא הטבות ימי חופשה, ארוחות מסובסדות ועוד המון הטבות!  התפקיד כולל: מתן שירות פרונטאלי ללקוחות הבנק בנושאי עו""ש, הלוואות, פקדונות, אשראי ועוד. ביצוע פעולות שיווק ומכירה של מוצרי הבנק עבודה בצוות ועוד.  העבודה בהתאם לשעות פעילות הסניף.",דרישות התפקיד תואר ראשון- חובה אוריינטציה מכירתית תודעת שירות גבוהה,כספים / שוק ההון & בנקאות כללי & BACK OFFICE - כספים & מתמחה - כספים & שירות לקוחות & שירות לקוחות & נציג/ה פרונטלי/ת & BACK OFFICE - שירות לקוחות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-4054451-%D7%91%D7%A0%D7%A7%D7%93%D7%99%D7%A1%D7%A7%D7%95%D7%A0%D7%98/
טכנאי שטח למערכות אזעקה ומצלמות אבטחה- רכב צמוד,- חסוי -,"תיאור משרה אזעקה ומצלמות אבטחה-תנאים מצוינים שכר מתגמל+תוספת כוננות+רכב+נייד+סיבוס+שעות נוספות+תוספת זמן נסיעה לאזורים מוגדרים מראש. משרה מלאה ומידית א-ה 08:00-17:00, לטווח הארוך העבודה כוללת עבודה בגובה – הכשרה תינתן ע""ח החברה המשרה כוללת תורנות כוננות. יתכנו הקפצות בשעות לא שגרתיות ובסופי שבוע בתוספת תשלום 200% מרגע היציאה לקריאה. נדרשת הגעה למשרדי החברה בראשל""צ בכל בוקר ויציאה לעבודת שטח בכל חלקי הארץ",דרישות התפקיד ניסיון של שנתיים לפחות כטכנאי שירות למערכות אזעקה ומצלמות אבטחה - חובה! אוריינטציה שירותית גבוהה רישיון נהיגה בתוקף - חובה. המשרה אינה מתאימה לטכנאי מעבדה,בעלי מקצוע & טכנאי/ת מתח נמוך & טכנאי/ת & חשמלאי,https://www.drushim.co.il/job/31323080/7afe42e7/
"בנקאי.ת שירות טלפוני בראשל""צ **קורס קרוב 29.9**",בנק- דיסקונט,"תיאור משרה **קורס הכשרה קרוב נפתח ב-29.9!**  נפחתו תקנים נוספים! בנק דיסקונט מגייס צוותי בנקאים למתן שירות טלפוני בכל התחומים הבנקאים: עו""ש, אשראי, השקעות, הפקדות וכו’.  אז למה לעבוד בדיסקונט? בכניסה לתפקיד עברו הכשרה מלאה עלינו (ובשכר מלא!) בסיומה תקבלו תעודת בנקאי.ת. בנוסף: * שכר גבוה, סביבת עבודה תומכת, דינמית ומפנקת * בונוסים ומענקי התמדה * ארוחות ופינוקים * מסלולי קריירה והתפתחות * קליטה כעובד.ת בנק מהיום הראשון","דרישות התפקיד - תודעת שירות גבוהה - יסודיות ודייקנות - כושר ביטוי גבוה, הן בכתב והן בע""פ - יכולת עבודה בסביבה ממוחשבת ומהירה - 5 משמרות בשבוע (גמישות לסטודנטים)",שירות לקוחות & מוקדן/ית & שירות לקוחות & טלפן/ית,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-4054451-%D7%91%D7%A0%D7%A7%D7%93%D7%99%D7%A1%D7%A7%D7%95%D7%A0%D7%98/
אבטחת מפעל הייטק בקריית גת בתנאים מעולים!,"g1 פתרונות אבטחה-ב""ש","תיאור משרה למערך האבטחה במפעל הייטק HP דרוש/ה מאבטח/ת שמירה בכניסת ספקים במשמרות בוקר וצהריים ללא לילות! ראשון עד חמישי בלבד, עבודה שקטה ונוחה בשכר מתגמל צוות אבטחה רחב, צעיר ומגובש  מוכר כעבודה מועדפת! קרן השתלמות ודמי הבראה מהיום הראשון ארוחות במקום, כולל חדר אוכל *התפקיד כולל הוצאת נשק ארגוני מתאים גם לבני 50+","דרישות התפקיד שירות צבאי מלא, רובאי 02 ומעלה- חובה! הכשרה לנשק ארגוני- 9 שעות ניידות (אין הסעות) לבאים עם רישיון נשק ארגוני- יתרון משמעותי! עבר ללא דופי אחריות ורצינות  זמינות לתחילת עבודה מיידית",שמירה / אבטחה & בודק/ת בטחוני/ת & שומר/ת & בקר/ת / מוקדן/ית,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2673816-g1-%D7%A4%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%90%D7%91%D7%98%D7%97%D7%94-%D7%91%D7%A9/
נציגי/ות שירות ושימור במגדל העמק- שכר הגבוה בתחום!,JOB SPACE,תיאור משרה נפתחו תקנים חדשים במוקד שלנו במגדל העמק וזאת ההזדמנות שלכם להצטרף למשפחה!  דרושים/ות אנשי שירות לקוחות לחברה גדולה וותיקה.  במסגרת התפקיד:  * מוקד המספק מידע ושירות ללקוחות. * מתן מענה עבור בירורים. * שליחת חשבוניות ללקוחות. * עדכונים שונים במנויים ללקוחות.  הטבות שתקבלו אצלנו! - שכר בסיס ותמריצים שווים! - קורסי הכשרה וסדנאות מקצועיים במגוון עולמות תוכן. - מקום לגדול ולהתפתח - אופציות קידום מהירות! עבודה משרה מלאה:  08:00-17:00 א-ה.  שישי - 08:00-13:00,דרישות התפקיד יחסי אנוש מעולים! נכונות לעבוד לטווח ארוך. נכונות להתפתח בקריירה. עברית טובה. שליטה במחשב.,שירות לקוחות & BACK OFFICE - שירות לקוחות & שירות לקוחות & נציג/ת שירות דיגיטלי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3912084-jd%D7%94%D7%A9%D7%9E%D7%94/
משרת סטודנט! נציגי מוקד אישורים בכאל- מענק עד 14K!,Cal,"תיאור משרה מענקים שווים עד גובה 14K! כאל מגייסת נציגי.ות שירות למוקד אישורים בגבעתיים/ אשדוד, הפועל 24/7 ונותן מענה לבתי עסק וללקוחות פרטיים בכל הנוגע לאישורי עסקאות וכן מענה לחסימה ואובדן כרטיסי אשראי. הכשרה מלאה על חשבון החברה, משמרות נוחות ומגוונות, מתאים במיוחד לסטודנטים.ות!  ומה חוץ מזה? המון תנאים שווים! שבתות + לילות 200%, נסיעות בלילות, קליטה כעובד.ת חברה מהיום ה-1, ארוחות מסובסדות, בונוסים, אירועים, מסיבות, מתנות, נופש בחו""ל ועוד ועוד!!",דרישות התפקיד נכונות לעבודה במשמרות 24/7 - חובה אוריינטציה שירותית יכולת קבלת החלטות,כללי & חייל/ת משוחרר/ת & סטודנט/ית & שירות לקוחות & שירות לקוחות & מוקדן/ית & נציג/ת שימור לקוחות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-12226-cal/
"נציגי מכירות למוקד בת""א- תגמולים גבוהים ומענק!",בזק,"תיאור משרה בואו להתחיל קריירה בבזק בתחום המכירות!!! שכר ותגמולים גבוהים!! גיבושים בארץ ובחו""ל , כרטיס הסעדה (סיבוס) מענק התמדה של 6,000 ש""ח הניתן כבר בשנה הראשונה החל מתום ההכשרה. אפשרות לעבודה חלקית מהבית ומגוון הטבות של עובדי בזק. במוקד מענה ללקוחות הפונים בשיחה נכנסת לבזק ומתעניינים במוצרים ושירותים . אז בואו לגלות את מה שהעובדים שלנו כבר יודעים- הכי טוב בבזק!","דרישות התפקיד * מכוונות למכירות וכושר שכנוע. * יכולת עבודה בסביבת עבודה ממוחשבת. * יתרון לבעלי /ות ניסיון במכירות. * עבודה במשמרות, מכוונות לעבודה 2 משמרות ערב. רק פניות מתאימות תענינה!",מכירות & איש/ת מכירות & נציג/ת טלמרקטינג & מוכר/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-11180-%D7%91%D7%96%D7%A7/
דרוש/ה הנדסאי/ת אדריכלות או אדריכל/ית,אלמנטק,תיאור משרה חברת אלמנטק העוסקת בקירות מסך מחפשת הנדסאי.ת אדריכלות/ אדריכל.ית למשרה מלאה. משרדנו ממוקם בצמוד לאיקאה בקרית אתא. המשרה מיועדת לתושבי האזור. עבודה מאתגרת בסביבה צעירה עם אופק מקצועי רחב. אין צורך בהכרת קירות מסך - מבוצעת הכשרה לכלל הידע הנדרש. תנאים מצוינים למתאימים.,דרישות התפקיד תעודת הנדסאי/ת אדריכלות או אדריכלות - לא נדרש ניסיון ניסיון בתכנון קירות מסך/משרדי אדריכלות – יתרון שליטה בתוכנות שרטוט ו-3D יכולת עבודה עצמאית ובצוות יצירתיות יחסי אנוש מעולים ניתן להיכנס לאתר הבית שלנו להכרת החברה ופועלה Elementech.co.il,הנדסה & הנדסאי/ת בניין & אדריכל/ית & שרטט/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3338626-%D7%A9%D7%A7%D7%95%D7%A3-%D7%A4%D7%A8%D7%95%D7%99%D7%A7%D7%98%D7%99%D7%9D/
"מדריכים/ות למרכזי מצויינות 70-90 ש""ח לשעה",tactics,"תיאור משרה טקטיקס חינוך – החברה המובילה בישראל בתחום החינוך הטכנולוגי לילדים ונוער מחפשת צוות מדריכים מעולה לשנת הלימודים תשפ""ה, הצטרפו אלינו לקורסים בתחומי הרובוטיקה, מדעים וטכנולוגיה. תחילת עבודה ספטמבר 2024 מוקדי הפעילות במרכזים למצוינות בראשון לציון, רעננה, פתח תקווה המשרה הינה בשעות אחר הצהריים בין 16:00-19:30 לפרטים נוספים: ליעד - 0544727774",דרישות התפקיד - ניסיון בהדרכת ילדים - חובה - אחריות. - חיבור לעולם המדעים והטכנולוגיה - יתרון. - אין צורך בידע קודם – ההכשרה עלינו ובתשלום. - הגדלת ראש ויוזמה אישית. - עבודת צוות. - מינימום 3 ימי עבודה בשבוע. - תעודת הוראה/הדרכה – יתרון משמעותי גם בשכר.!,הדרכה / הוראה & מרצה & הדרכה & ניהול & כללי & סטודנט/ית & משרות כלליות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3416887-tactics/
